HMS Property ID,Dispose Date,Address Line1,Address Line2,City,County,Post Code,Locality1,Locality2,Locality3,Locality4,DwellingCode,post_preamble
XCORAMS18909,NULL,48 Flat 1 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,SF ,208,,,3,Flat 1
XCORAMS18910,NULL,48 Flat 2 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 2
XCORAMS18911,NULL,48 Flat 3 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,SF ,208,,,3,Flat 3
XCORAMS18912,NULL,48 Flat 4 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 4
XCORAMS18913,NULL,48 Flat 5 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 5
XCORAMS18914,NULL,48 Flat 6 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 6
XCORAMS18915,NULL,48 Flat 7 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 7
XCORAMS18916,NULL,48 Flat 8 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 8
XCORAMS18917,NULL,48 Flat 9 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 9
XCORAMS18918,NULL,48 Flat 10 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 10
XCORAMS18919,NULL,48 Flat 11 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 11
XCORAMS18920,NULL,48 Flat 12 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 12
XCORAMS18921,NULL,48 Flat 13 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 13
XCORAMS18922,NULL,48 Flat 14 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 14
XCORAMS18924,NULL,48 Flat 16 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 16
XCORAMS18925,NULL,48 Flat 17 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 17
XCORAMS18926,NULL,48 Flat 18 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 18
XCORAMS18927,NULL,48 Flat 19 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 19
XCORAMS18928,NULL,48 Flat 20 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 20
XCORAMS23595,NULL,48 Flat 15 Coram Street,Camden,London                                            ,London                                            ,WC1N 1HE,CF ,208,,,3,Flat 15
XCORNWA19645,NULL,11  Cornwallis Grove,Lower Edmonton,London                                            ,London                                            ,N9 0JR,NF ,211,,,3,
XCRAYFO18005,NULL,57 Lower Maisonette Crayford Road,Islington,London                                            ,London                                            ,N7 0NE,NF ,220,,,3,Lower Maisonette
XCRAYFO18006,NULL,57 1st Floor Flat Crayford Road,Islington,London                                            ,London                                            ,N7 0NE,NF ,220,,,3,1st Floor Flat
XCREDIT17338,NULL,10 Ground Floor Flat Crediton Hill,Camden,London                                            ,London                                            ,NW6 1HP,CF ,208,,,3,Ground Floor Flat
XCREDIT17339,NULL,10 Lower Maisonette Crediton Hill,Camden,London                                            ,London                                            ,NW6 1HP,CF ,208,,,3,Lower Maisonette
XCREDIT17340,NULL,10 1st Floor Flat Crediton Hill,Camden,London                                            ,London                                            ,NW6 1HP,CF ,208,,,3,1st Floor Flat
XCREDIT17341,NULL,10 2nd Floor Flat Crediton Hill,Camden,London                                            ,London                                            ,NW6 1HP,CF ,208,,,3,2nd Floor Flat
XCRESCE21327,NULL,4-8  Crescent Road,Kingston-upon-Thames,Surrey                                            ,Surrey                                            ,KT2 7QR,NF ,222,,,3,
XCRESSY17631,NULL,14 Ground Floor Flat Cressy Road,Camden,London                                            ,London                                            ,NW3 2LY,CF ,208,,,3,Ground Floor Flat
XCRESSY17632,NULL,14 1st Floor Flat Cressy Road,Camden,London                                            ,London                                            ,NW3 2LY,CF ,208,,,3,1st Floor Flat
XCRESSY17633,NULL,14 Upper maisonette Cressy Road,Camden,London                                            ,London                                            ,NW3 2LY,CF ,208,,,3,Upper maisonette
XCRESTF18176,NULL,5 Flat 1 Crestfield Street,Camden,London                                            ,London                                            ,WC1H 8AT,CF ,208,,,3,Flat 1
XCRESTF18177,NULL,5 Flat 2 Crestfield Street,Camden,London                                            ,London                                            ,WC1H 8AT,CF ,208,,,3,Flat 2
XCRESTF18178,NULL,5 Flat 3 Crestfield Street,Camden,London                                            ,London                                            ,WC1H 8AT,CF ,208,,,3,Flat 3
XCRESTF18179,NULL,5 Flat 4 Crestfield Street,Camden,London                                            ,London                                            ,WC1H 8AT,CF ,208,,,3,Flat 4
XCROFTR19627,NULL,15  Croft Road,Enfield,Middlesex                                         ,Middlesex                                         ,EN3 5HT,NF ,211,,,3,
XCROMER19431,NULL, Flat 1 Cromer House,Cromer Street,Camden                                            ,London                                            ,WC1H 8DB,CF ,208,,,3,Flat 1
XCROMER19432,NULL, Flat 2 Cromer House,Cromer Street,Camden                                            ,London                                            ,WC1H 8DB,CF ,208,,,3,Flat 2
XCROMER19433,NULL, Flat 3 Cromer House,Cromer Street,Camden                                            ,London                                            ,WC1H 8DB,CF ,208,,,3,Flat 3
XCROMER19434,NULL, Flat 4 Cromer House,Cromer Street,Camden                                            ,London                                            ,WC1H 8DB,CF ,208,,,3,Flat 4
XCROMER19435,NULL, Flat 5 Cromer House,Cromer Street,Camden                                            ,London                                            ,WC1H 8DB,CF ,208,,,3,Flat 5
XCROMER19436,NULL, Flat 6 Cromer House,Cromer Street,Camden                                            ,London                                            ,WC1H 8DB,CF ,208,,,3,Flat 6
XCROMER19437,NULL, Flat 7 Cromer House,Cromer Street,Camden                                            ,London                                            ,WC1H 8DB,CF ,208,,,3,Flat 7
XCROMER19438,NULL, Flat 8 Cromer House,Cromer Street,Camden                                            ,London                                            ,WC1H 8DB,CF ,208,,,3,Flat 8
XCROMER19439,NULL, Flat 9 Cromer House,Cromer Street,Camden                                            ,London                                            ,WC1H 8DB,CF ,208,,,3,Flat 9
XCROMER19440,NULL, Flat 10 Cromer House,Cromer Street,Camden                                            ,London                                            ,WC1H 8DB,CF ,208,,,3,Flat 10
XCROMER19441,NULL, Flat 11 Cromer House,Cromer Street,Camden                                            ,London                                            ,WC1H 8DB,CF ,208,,,3,Flat 11
XCROMER19442,NULL, Flat 12 Cromer House,Cromer Street,Camden                                            ,London                                            ,WC1H 8DB,CF ,208,,,3,Flat 12
XCROSSK22119,NULL,12  Cross Keys Close,Enfield,Middlesex                                         ,Middlesex                                         ,N9 7AD,SF ,211,,,3,
